gene_a	gene_b	family	n_conditions	buffering_index_B	marginal_r	partial_r	pair_category	proximity
AEBP2	ZNF16	C2H2 ZF	20	1.0182182740644277	0.019103496509176962	0.5198194689030567	dispersed_SSD	DISTAL
AEBP2	ZNF174	C2H2 ZF	18	1.089635588298	0.11400180943702927	0.011653228886015925	mixed	DISTAL
AEBP2	ZNF200	C2H2 ZF	19	1.0212583965614033	0.02600656498551452	0.061875367560060665	dispersed_SSD	DISTAL
AEBP2	ZNF207	C2H2 ZF	16	1.005508859103683	0.014253404530251326	-0.18763745111232907	dispersed_SSD	DISTAL
AEBP2	ZNF217	C2H2 ZF	29	1.3207547257377283	0.32207507872412533	0.3218088269689636	mixed	DISTAL
AEBP2	ZNF22	C2H2 ZF	19	0.79740335709275	-0.2394626264002179	-0.0770288771089221	dispersed_SSD	DISTAL
AEBP2	ZNF232	C2H2 ZF	16	1.117373300877053	0.1972034886243486	0.1290624917519951	dispersed_SSD	DISTAL
AEBP2	ZNF239	C2H2 ZF	16	0.9943703862894656	-0.014253404530251326	-0.06473335930848699	dispersed_SSD	DISTAL
AEBP2	ZNF24	C2H2 ZF	16	0.9928333814823259	-0.01425340453025133	-0.3219541336311526	mixed	DISTAL
AEBP2	ZNF260	C2H2 ZF	25	1.1593899482759873	0.16234243082010563	0.6178446593035233	dispersed_SSD	DISTAL
AEBP2	ZNF275	C2H2 ZF	48	1.2635118932013278	0.26916361374380016	0.023897770018886114	dispersed_SSD	DISTAL
AEBP2	ZNF276	C2H2 ZF	36	1.2565443787160404	0.2623366039829361	0.16441417250366896	dispersed_SSD	DISTAL
AEBP2	ZNF280B	C2H2 ZF	18	0.7034142184733592	-0.30206216541451486	-0.16918705167649425	mixed	DISTAL
AEBP2	ZNF280C	C2H2 ZF	18	0.9858852613995833	-0.023270979047614746	-0.6209581493262991	mixed	DISTAL
AEBP2	ZNF280D	C2H2 ZF	23	1.1257543087083892	0.13215581992700098	0.4605320902403216	mixed	DISTAL
AEBP2	ZNF281	C2H2 ZF	24	0.9885597004318916	-0.011556505201542246	-0.28566934430887525	dispersed_SSD	DISTAL
AEBP2	ZNF292	C2H2 ZF	18	0.9806700649554598	-0.022439699222839775	-0.5127410420199779	dispersed_SSD	DISTAL
AEBP2	ZNF296	C2H2 ZF	20	1.015015661100676	0.01753612359015232	-0.09127850808180217	mixed	DISTAL
AEBP2	ZNF318	C2H2 ZF	112	1.122155694789317	0.17150730560162059	0.15807811870395777	dispersed_SSD	DISTAL
AEBP2	ZNF319	C2H2 ZF	18	0.9809674484691409	-0.02310028546998325	-0.19391737875082116	dispersed_SSD	DISTAL
AEBP2	ZNF32	C2H2 ZF	19	1.1150920554823385	0.1401771622379203	0.2127180272526624	dispersed_SSD	DISTAL
AEBP2	ZNF322	C2H2 ZF	17	1.1037941308096666	0.15033403316909516	-0.09440554166849188	dispersed_SSD	DISTAL
AEBP2	ZNF326	C2H2 ZF	16	0.9918670009922059	-0.014253404530251312	-0.42418115048145816	dispersed_SSD	DISTAL
AEBP2	ZNF329	C2H2 ZF	20	1.1074439811647756	0.13275371947760517	0.1825650142508018	dispersed_SSD	DISTAL
AEBP2	ZNF335	C2H2 ZF	48	1.0522387377609494	0.05476841747442367	0.15772496495940352	dispersed_SSD	DISTAL
AEBP2	ZNF345	C2H2 ZF	34	1.3803383889533563	0.38865339065830734	0.35909289385585913	dispersed_SSD	DISTAL
AEBP2	ZNF346	C2H2 ZF	16	0.9939187991826538	-0.01425340453025132	-0.6451586968570635	dispersed_SSD	DISTAL
AEBP2	ZNF35	C2H2 ZF	16	1.0067277572070608	0.01425340453025132	0.014383036902965413	mixed	DISTAL
AEBP2	ZNF362	C2H2 ZF	44	1.1644257218902072	0.1646893677566795	0.3518091055521166	mixed	DISTAL
AEBP2	ZNF365	C2H2 ZF	27	0.9834305537355501	-0.02369802850419718	-0.5452832183862468	dispersed_SSD	DISTAL
AEBP2	ZNF366	C2H2 ZF	50	1.1372305096502746	0.30430458539166777	0.3000065759582678	dispersed_SSD	DISTAL
AEBP2	ZNF367	C2H2 ZF	33	0.69241920253115	-0.4744230925417449	-0.37234846350628326	dispersed_SSD	DISTAL
AEBP2	ZNF384	C2H2 ZF	22	0.9749115229996804	-0.0321130928668232	-0.23232329059798307	mixed	DISTAL
AEBP2	ZNF385A	C2H2 ZF	44	0.9338569246260278	-0.08780989898765258	-0.2860739011155984	dispersed_SSD	DISTAL
AEBP2	ZNF385C	C2H2 ZF	24	0.816531610744442	-0.1844927065277238	-0.3027488196530125	dispersed_SSD	DISTAL
AEBP2	ZNF385D	C2H2 ZF	26	1.0343612412196679	0.03447668554797771	0.12320611293023463	mixed	DISTAL
AEBP2	ZNF391	C2H2 ZF	16	1.01408652821873	0.014253404530251326	0.3219541336311526	dispersed_SSD	DISTAL
AEBP2	ZNF395	C2H2 ZF	66	1.111916673529211	0.17640418472446337	0.16869409802459906	mixed	DISTAL
AEBP2	ZNF397	C2H2 ZF	19	1.0096766468850003	0.012421393246931166	0.21330425038510578	mixed	DISTAL
AEBP2	ZNF414	C2H2 ZF	19	0.9960612459381505	-0.004267066228875402	-0.027979442180687993	dispersed_SSD	DISTAL
AEBP2	ZNF428	C2H2 ZF	31	1.093115825691513	0.09318949379936742	0.14936901728019752	mixed	DISTAL
AEBP2	ZNF438	C2H2 ZF	25	0.9217823811564884	-0.10879136523067613	-0.3386081700845227	dispersed_SSD	DISTAL
AEBP2	ZNF444	C2H2 ZF	17	0.9860487851167838	-0.019548309637207346	-0.670434550934211	dispersed_SSD	DISTAL
AEBP2	ZNF449	C2H2 ZF	19	0.8179710586977315	-0.2193648711109867	-0.030630009506302177	dispersed_SSD	DISTAL
AEBP2	ZNF462	C2H2 ZF	25	1.0082187306425212	0.009063759384291114	-0.43152205425804324	mixed	DISTAL
AEBP2	ZNF467	C2H2 ZF	35	0.8885252779873632	-0.12953005407581794	-0.07832641416736448	dispersed_SSD	DISTAL
AEBP2	ZNF469	C2H2 ZF	16	0.9921957058106757	-0.014253404530251316	-0.14644204067008088	mixed	DISTAL
AEBP2	ZNF48	C2H2 ZF	23	0.9942916891941007	-0.006088167026508824	0.16261970760503838	mixed	DISTAL
AEBP2	ZNF493	C2H2 ZF	16	1.5196408163069517	0.6105870883612594	0.11649401953654855	dispersed_SSD	DISTAL
AEBP2	ZNF503	C2H2 ZF	16	0.9935356140252409	-0.014253404530251326	0.14886102496727993	mixed	DISTAL
AEBP2	ZNF507	C2H2 ZF	15	1.1184183624221484	0.29464942295016144	0.3726340244532976	mixed	DISTAL
AEBP2	ZNF511	C2H2 ZF	15	0.7494258506862587	-0.4397725470417804	-0.3671080356225237	dispersed_SSD	DISTAL
AEBP2	ZNF512B	C2H2 ZF	32	1.0515897816646227	0.05165181409164171	-0.24771967786014457	dispersed_SSD	DISTAL
AEBP2	ZNF513	C2H2 ZF	33	0.8857778648119865	-0.1258517686043772	-0.39918905957625433	mixed	DISTAL
AEBP2	ZNF516	C2H2 ZF	69	1.0492980770482667	0.06881620194585396	-0.1317308052954191	mixed	DISTAL
AEBP2	ZNF518A	C2H2 ZF	15	1.1282946782886423	0.3264154617143596	0.13643167938154305	dispersed_SSD	DISTAL
AEBP2	ZNF518B	C2H2 ZF	17	1.0105497868080442	0.01954034815528331	0.09602077042596718	dispersed_SSD	DISTAL
AEBP2	ZNF521	C2H2 ZF	38	1.102485008874753	0.1474018347363296	0.23784807183919812	mixed	DISTAL
AEBP2	ZNF526	C2H2 ZF	19	0.9788586403808832	-0.0255873198178607	-0.15186985777264295	dispersed_SSD	DISTAL
AEBP2	ZNF532	C2H2 ZF	25	0.6058052623875207	-0.3944239921140068	-0.3102883144979278	mixed	DISTAL
AEBP2	ZNF574	C2H2 ZF	23	0.97526781096517	-0.024780414541478335	-0.10117473867891211	dispersed_SSD	DISTAL
AEBP2	ZNF594	C2H2 ZF	22	1.1849902457337458	0.19338061018506617	0.2078278620202756	dispersed_SSD	DISTAL
AEBP2	ZNF598	C2H2 ZF	39	1.0033423569037316	0.003474465400371177	-0.20906890860051303	dispersed_SSD	DISTAL
AEBP2	ZNF600	C2H2 ZF	36	1.441697887496867	0.46743964251044684	0.3187803273520896	dispersed_SSD	DISTAL
AEBP2	ZNF608	C2H2 ZF	25	1.0549019266924295	0.05755863746353536	0.22233355526739612	mixed	DISTAL
AEBP2	ZNF609	C2H2 ZF	42	1.1057031761136165	0.10570423026254235	0.14398194916102988	mixed	DISTAL
AEBP2	ZNF618	C2H2 ZF	118	1.0299449336778854	0.07053128927709032	0.05479916296546695	dispersed_SSD	DISTAL
AEBP2	ZNF619	C2H2 ZF	16	1.1439919889519983	0.2190871965900079	0.12847667198150886	dispersed_SSD	DISTAL
AEBP2	ZNF623	C2H2 ZF	23	1.027522059126472	0.03353725667114394	0.34629028387965505	mixed	DISTAL
AEBP2	ZNF629	C2H2 ZF	16	0.8989726494728781	-0.13889403240103185	-0.3034246398348057	mixed	DISTAL
AEBP2	ZNF639	C2H2 ZF	18	1.0165508584901888	0.023146618055810444	0.1275873765147726	dispersed_SSD	DISTAL
AEBP2	ZNF646	C2H2 ZF	155	0.9776298239385187	-0.044010904749999656	-0.2805862607820056	mixed	DISTAL
AEBP2	ZNF652	C2H2 ZF	48	1.026382186262306	0.027921202658430698	0.030533877719039468	dispersed_SSD	DISTAL
AEBP2	ZNF654	C2H2 ZF	18	0.9833808069757719	-0.02318177441395797	-0.3644696878490742	dispersed_SSD	DISTAL
AEBP2	ZNF660	C2H2 ZF	15	1.0953455729346433	0.2359929317342728	0.19885696510606854	mixed	DISTAL
AEBP2	ZNF672	C2H2 ZF	51	0.986186933847267	-0.014532556455877685	0.020696857339141898	mixed	DISTAL
AEBP2	ZNF678	C2H2 ZF	16	1.009582177358707	0.01425340453025133	-0.18763745111232905	dispersed_SSD	DISTAL
AEBP2	ZNF683	C2H2 ZF	25	1.160659787664495	0.16626423931844206	0.12085715441952041	mixed	DISTAL
AEBP2	ZNF687	C2H2 ZF	54	0.9754700257051943	-0.025473821301577434	-0.13438574008450668	mixed	DISTAL
AEBP2	ZNF691	C2H2 ZF	17	1.0003780327232767	0.0006634996798719562	-0.10269212905533306	dispersed_SSD	DISTAL
AEBP2	ZNF692	C2H2 ZF	23	0.9778952451046559	-0.023901319075155462	-0.10056660508225534	mixed	DISTAL
AEBP2	ZNF696	C2H2 ZF	16	1.0088328410168301	0.014253404530251312	-0.037862956341252606	mixed	DISTAL
AEBP2	ZNF697	C2H2 ZF	37	1.1417612251446507	0.1659036113290985	0.14379330581943287	dispersed_SSD	DISTAL
AEBP2	ZNF70	C2H2 ZF	18	0.9970229016697449	-0.003683826963401137	0.09622030139136706	mixed	DISTAL
AEBP2	ZNF704	C2H2 ZF	63	1.0862652037639777	0.21805638631815458	0.27442434037211655	mixed	DISTAL
AEBP2	ZNF706	C2H2 ZF	22	1.5541244133090157	0.6520350604851383	0.6787039702540743	dispersed_SSD	DISTAL
AEBP2	ZNF71	C2H2 ZF	16	0.9930323036421536	-0.01425340453025133	-0.03149414634210007	mixed	DISTAL
AEBP2	ZNF710	C2H2 ZF	40	0.9983327111330891	-0.0018315208669493065	0.02139043880034275	dispersed_SSD	DISTAL
AEBP2	ZNF711	C2H2 ZF	16	1.0093589471370588	0.014253404530251326	0.3219541336311526	dispersed_SSD	DISTAL
AEBP2	ZNF740	C2H2 ZF	39	1.3744201364352773	0.38365625169750833	0.3777761136401376	dispersed_SSD	DISTAL
AEBP2	ZNF76	C2H2 ZF	20	1.0120253379871604	0.01549314843537951	-0.13790766450511008	mixed	DISTAL
AEBP2	ZNF768	C2H2 ZF	15	1.282851364072176	0.3664226162118082	0.07906443461231745	dispersed_SSD	DISTAL
AEBP2	ZNF770	C2H2 ZF	22	0.990214976329079	-0.011177071050236548	0.020164407153394095	dispersed_SSD	DISTAL
AEBP2	ZNF775	C2H2 ZF	24	1.4419678029175602	0.47894644196071834	0.5497189372068606	mixed	DISTAL
AEBP2	ZNF787	C2H2 ZF	42	1.0200259276777743	0.02005015896643517	0.06799863952662971	dispersed_SSD	DISTAL
AEBP2	ZNF800	C2H2 ZF	16	1.0057749053597775	0.01425340453025133	0.2265971475070961	dispersed_SSD	DISTAL
AEBP2	ZNF804A	C2H2 ZF	77	0.9993111154346861	-0.001677779588849407	-0.1187119826870597	dispersed_SSD	DISTAL
AEBP2	ZNF804B	C2H2 ZF	18	1.0087271110016676	0.01068617609180622	-0.10660306283707831	dispersed_SSD	DISTAL
AEBP2	ZNF821	C2H2 ZF	40	1.0239804416976057	0.024731085033959745	0.04519150408759775	dispersed_SSD	DISTAL
AEBP2	ZNF827	C2H2 ZF	31	1.1941755030892791	0.28115778455074153	0.09388543666761548	dispersed_SSD	DISTAL
AEBP2	ZNF83	C2H2 ZF	22	1.4581726331664446	0.5009233849526082	0.30823255056304627	dispersed_SSD	DISTAL
AEBP2	ZNF830	C2H2 ZF	34	0.9588588589348193	-0.04140644052816412	-0.20173964665644023	dispersed_SSD	DISTAL
AEBP2	ZNF831	C2H2 ZF	79	1.1581545686183887	0.3567175832189905	0.2704808932828742	mixed	DISTAL
AEBP2	ZNF841	C2H2 ZF	23	0.9802753022059648	-0.020855923719254536	-0.26051054927428124	dispersed_SSD	DISTAL
AEBP2	ZNF865	C2H2 ZF	22	0.9949206044313109	-0.005629614969651881	0.09486331242913196	mixed	DISTAL
AEBP2	ZSCAN12	C2H2 ZF	20	0.9871178286149956	-0.015803644687168907	-0.3423093675236268	mixed	DISTAL
AEBP2	ZSCAN18	C2H2 ZF	42	1.5938923078282539	0.6050546079894935	0.5421025931407106	mixed	DISTAL
AEBP2	ZSCAN2	C2H2 ZF	21	1.0579013781638968	0.05793005340978582	0.316893991928994	mixed	DISTAL
AEBP2	ZSCAN20	C2H2 ZF	19	0.9880208750651519	-0.012040939273713093	-0.11364301679648363	dispersed_SSD	DISTAL
AEBP2	ZSCAN21	C2H2 ZF	17	0.8900078960008383	-0.1437942803112452	-0.3332918084063124	dispersed_SSD	DISTAL
AEBP2	ZSCAN22	C2H2 ZF	16	0.9917719577763959	-0.014253404530251326	-0.2678243595687425	dispersed_SSD	DISTAL
AEBP2	ZSCAN26	C2H2 ZF	19	1.0956390637673143	0.11848653384325715	0.08645146802263752	dispersed_SSD	DISTAL
AEBP2	ZSCAN30	C2H2 ZF	20	1.1215667379106276	0.12659423644845127	-0.10684790651477358	mixed	DISTAL
AEBP2	ZSCAN32	C2H2 ZF	20	1.0222602523477178	0.02822795510716331	0.04377207949797744	mixed	DISTAL
AEBP2	ZSCAN5A	C2H2 ZF	27	1.0311854983249373	0.031935076388660416	0.47763271030468446	mixed	DISTAL
AEBP2	ZSCAN9	C2H2 ZF	16	1.093319423138905	0.14830290648324487	0.08106145351784776	dispersed_SSD	DISTAL
AEBP2	ZXDA	C2H2 ZF	16	1.112973120904598	0.1770071698183324	0.1262879766095376	mixed	DISTAL
AEBP2	ZXDB	C2H2 ZF	20	0.896464444868093	-0.12583276815940414	-0.504363922791402	mixed	DISTAL
AEBP2	ZXDC	C2H2 ZF	18	1.0157838032688076	0.023205456503557133	0.10468007678835071	mixed	DISTAL
ANKZF1	ATMIN	C2H2 ZF	84	1.0492409246643757	0.07612908048339796	0.049278211359369974	dispersed_SSD	DISTAL
ANKZF1	BCL11A	C2H2 ZF	101	1.038668915175739	0.03884356879254728	-0.09803395814388224	mixed	DISTAL
ANKZF1	BCL11B	C2H2 ZF	121	1.3020412362942722	0.34303172545876864	0.21305762328366365	mixed	DISTAL
ANKZF1	BCL6	C2H2 ZF	184	1.385109307182754	0.4060992828060795	0.3733774049238287	dispersed_SSD	DISTAL
ANKZF1	BNC2	C2H2 ZF	99	0.975968681042102	-0.024668961637062812	0.008926832665134167	mixed	DISTAL
ANKZF1	CASZ1	C2H2 ZF	137	0.98491416354187	-0.015105374084306969	-0.20789329217009941	dispersed_SSD	DISTAL
ANKZF1	CCDC17	C2H2 ZF	75	1.0157516282058332	0.05461936806746202	0.054240885821155764	dispersed_SSD	DISTAL
ANKZF1	CHAMP1	C2H2 ZF	90	0.8710017543164253	-0.19470368377275687	-0.24071097503022018	dispersed_SSD	DISTAL
ANKZF1	CTCF	C2H2 ZF	75	1.0103430533193776	0.05461936806746201	0.09917558359497775	mixed	DISTAL
ANKZF1	DPF3	C2H2 ZF	83	0.8397820957651088	-0.1661632143643692	-0.11047566801785993	mixed	DISTAL
ANKZF1	E4F1	C2H2 ZF	81	1.062824856195599	0.10592732104183886	0.09483594711491776	dispersed_SSD	DISTAL
ANKZF1	EEA1	C2H2 ZF	75	0.8842262766402715	-0.21709860656561025	-0.008804666803704017	dispersed_SSD	DISTAL
ANKZF1	EGR1	C2H2 ZF	176	1.0750577858146555	0.11162847994941981	0.15567204870873363	mixed	DISTAL
ANKZF1	EGR2	C2H2 ZF	138	1.052839380871241	0.05510615555264683	0.16381125355828513	mixed	DISTAL
ANKZF1	EGR3	C2H2 ZF	84	1.2470092417815752	0.24700942928240183	0.06816529375175928	mixed	DISTAL
ANKZF1	GFI1	C2H2 ZF	98	1.2029181653437426	0.21822509725854944	0.2134273878402094	mixed	DISTAL
ANKZF1	GLI4	C2H2 ZF	122	1.128459473199745	0.12862054484907767	0.13154113518905128	mixed	DISTAL
ANKZF1	GLIS3	C2H2 ZF	134	1.1338388948802374	0.17951381490723148	0.1123509220486693	mixed	DISTAL
ANKZF1	GTF3A	C2H2 ZF	94	0.8994071449255694	-0.13076396754128394	-0.05172777824953428	mixed	DISTAL
ANKZF1	GZF1	C2H2 ZF	85	1.002648875456927	0.0032178850350473376	0.10664854626338034	dispersed_SSD	DISTAL
ANKZF1	HIC1	C2H2 ZF	75	1.0308557467694013	0.054619368067462	0.035735343654165794	dispersed_SSD	DISTAL
ANKZF1	HINFP	C2H2 ZF	79	0.9764565781308443	-0.04004134349390015	-0.0718215451142717	dispersed_SSD	DISTAL
ANKZF1	HIVEP1	C2H2 ZF	102	1.1842735467112249	0.19496547561408167	0.03451851220699957	mixed	DISTAL
ANKZF1	HIVEP2	C2H2 ZF	95	1.2756717122954568	0.2791574105053402	0.07819768393700768	mixed	DISTAL
ANKZF1	HIVEP3	C2H2 ZF	130	1.0481953745323378	0.051722869689732484	0.14499971142687088	mixed	DISTAL
ANKZF1	IKZF1	C2H2 ZF	96	1.2332310185714959	0.25186558120825425	0.1574333021706652	mixed	DISTAL
ANKZF1	IKZF2	C2H2 ZF	115	1.1326106251801775	0.1398290479830219	0.01698562067031297	mixed	DISTAL
ANKZF1	IKZF3	C2H2 ZF	113	1.1417151965788492	0.16780969591547812	-0.00662843985198534	mixed	DISTAL
ANKZF1	IKZF4	C2H2 ZF	82	0.7826656978842164	-0.21789578638556129	-0.2520548953106393	mixed	DISTAL
ANKZF1	INSM1	C2H2 ZF	88	1.0661795499278575	0.07095876243002362	0.08548221847894222	mixed	DISTAL
ANKZF1	JAZF1	C2H2 ZF	97	0.9963795911577346	-0.004089956705971201	-0.01863802898922314	dispersed_SSD	DISTAL
ANKZF1	KCMF1	C2H2 ZF	77	1.031873588808431	0.09300826126137335	-0.05381443955930116	dispersed_SSD	DISTAL
ANKZF1	KLF1	C2H2 ZF	75	1.0208193144630537	0.05461936806746201	0.05096638585145839	mixed	DISTAL
ANKZF1	KLF10	C2H2 ZF	128	0.7646799327946278	-0.2385298058664787	-0.2854437228942313	mixed	DISTAL
ANKZF1	KLF11	C2H2 ZF	84	0.7536207208842195	-0.27020674963631164	-0.15267591995651694	mixed	DISTAL
ANKZF1	KLF12	C2H2 ZF	100	1.2979106211836606	0.3005218931015941	0.17221460046666964	mixed	DISTAL
ANKZF1	KLF13	C2H2 ZF	95	1.0528716678081511	0.059237514350637385	-0.057834648882148	mixed	DISTAL
ANKZF1	KLF16	C2H2 ZF	75	1.0162521277268584	0.05461936806746202	0.003713436668850504	mixed	DISTAL
ANKZF1	KLF2	C2H2 ZF	235	1.0553194857191137	0.0654527891429209	0.10714524714171121	dispersed_SSD	DISTAL
ANKZF1	KLF3	C2H2 ZF	124	1.3978602425162978	0.40865838181686054	0.42555913209122564	mixed	DISTAL
ANKZF1	KLF4	C2H2 ZF	129	0.9923299813167997	-0.007744121884385041	0.054136733544856715	mixed	DISTAL
ANKZF1	KLF5	C2H2 ZF	102	1.0831134284350958	0.08644237029107568	0.038441081941899206	mixed	DISTAL
ANKZF1	KLF6	C2H2 ZF	130	0.9183691071329027	-0.081938209877479	-0.20725857693593785	mixed	DISTAL
ANKZF1	KLF7	C2H2 ZF	151	1.0792162825588079	0.07924738196591145	0.06259480405226596	mixed	DISTAL
ANKZF1	KLF8	C2H2 ZF	86	0.8866147648720857	-0.1407981589054157	-0.1365872257912901	mixed	DISTAL
ANKZF1	KLF9	C2H2 ZF	99	1.2823685008782026	0.28843023671430446	0.15165722714025892	mixed	DISTAL
ANKZF1	L3MBTL1	C2H2 ZF	78	1.2292478004677745	0.31521349625388334	0.2612239342757202	mixed	DISTAL
ANKZF1	L3MBTL3	C2H2 ZF	122	0.8873944388033895	-0.12081648772014411	-0.2677743190206646	mixed	DISTAL
ANKZF1	L3MBTL4	C2H2 ZF	104	1.036006068380417	0.036141662767025635	-0.004428227265735444	mixed	DISTAL
ANKZF1	MAZ	C2H2 ZF	159	0.6637376695158205	-0.34665668876666583	-0.3018213573761958	dispersed_SSD	DISTAL
ANKZF1	MECOM	C2H2 ZF	91	1.0624429800322408	0.062449407023199836	0.09838919095477903	mixed	DISTAL
ANKZF1	MTF1	C2H2 ZF	94	1.1656310018468234	0.171572562900839	0.05654398913671628	dispersed_SSD	DISTAL
ANKZF1	MYNN	C2H2 ZF	74	1.030693786948334	0.160303951087779	0.17138545117349147	dispersed_SSD	DISTAL
ANKZF1	MYT1	C2H2 ZF	77	1.040620164977225	0.09202073009560297	0.12431949176748097	mixed	DISTAL
ANKZF1	MZF1	C2H2 ZF	98	1.1507373473049163	0.15784026872135218	0.1710224242830288	dispersed_SSD	DISTAL
ANKZF1	PLAG1	C2H2 ZF	85	0.9756885989684791	-0.030730077908689073	-0.037590549202514575	dispersed_SSD	DISTAL
ANKZF1	PLAGL1	C2H2 ZF	89	0.886772138149273	-0.13987052597893782	-0.13360829838461613	dispersed_SSD	DISTAL
ANKZF1	PLAGL2	C2H2 ZF	115	1.022806525548986	0.022808318451355704	-0.1223374183980928	dispersed_SSD	DISTAL
ANKZF1	PRDM1	C2H2 ZF	103	0.7714065671176222	-0.23196947373564428	-0.27192394036679857	mixed	DISTAL
ANKZF1	PRDM10	C2H2 ZF	79	0.9260585011947766	-0.11727895686923244	0.0225144855742295	mixed	DISTAL
ANKZF1	PRDM15	C2H2 ZF	77	0.9699113760887752	-0.09306172120249014	-0.11376895942527038	dispersed_SSD	DISTAL
ANKZF1	PRDM16	C2H2 ZF	76	1.00295969242651	0.005519737905126895	-0.04403309628265519	mixed	DISTAL
ANKZF1	PRDM2	C2H2 ZF	78	1.1001365645202734	0.15704574968743765	0.03556626830401443	dispersed_SSD	DISTAL
ANKZF1	PRDM4	C2H2 ZF	82	1.101863254961874	0.14442294121620114	0.056943671684854764	mixed	DISTAL
ANKZF1	PRDM8	C2H2 ZF	114	1.1734027867462489	0.20462654291969143	0.02526918483481276	dispersed_SSD	DISTAL
ANKZF1	PRMT3	C2H2 ZF	78	1.0154424573628331	0.027209108885737975	0.18614234993912204	dispersed_SSD	DISTAL
ANKZF1	RBSN	C2H2 ZF	80	1.1694853019839273	0.2414741440636886	0.20365077058495362	dispersed_SSD	DISTAL
ANKZF1	REPIN1	C2H2 ZF	117	1.074231303687977	0.07454648148589842	-0.012059309194489623	mixed	DISTAL
ANKZF1	REST	C2H2 ZF	78	1.0165929894805348	0.027320797039450003	0.03436818964842638	dispersed_SSD	DISTAL
ANKZF1	RLF	C2H2 ZF	74	1.120407166981633	0.291320836508917	0.07527378024697613	dispersed_SSD	DISTAL
ANKZF1	RREB1	C2H2 ZF	74	0.9182707314465806	-0.2913381021694867	-0.0752599864367826	dispersed_SSD	DISTAL
ANKZF1	SALL4	C2H2 ZF	75	1.0466689499662742	0.05461936806746202	0.07504437880365694	mixed	DISTAL
ANKZF1	SLC2A4RG	C2H2 ZF	88	1.0579384722599117	0.05975341984550887	-0.06178987554939526	mixed	DISTAL
ANKZF1	SNAI3	C2H2 ZF	83	1.1427453492847894	0.14402716201785185	0.11999917088731678	mixed	DISTAL
ANKZF1	SP1	C2H2 ZF	76	0.9798918456881132	-0.07662236675173323	-0.13017134656790327	mixed	DISTAL
ANKZF1	SP4	C2H2 ZF	81	1.0061532050019426	0.009188715701410258	-0.10873361879006732	mixed	DISTAL
ANKZF1	ST18	C2H2 ZF	113	0.8133187832370058	-0.19578757098525773	-0.12591509518453162	mixed	DISTAL
ANKZF1	TRAFD1	C2H2 ZF	247	0.8377790531714463	-0.20408577614174211	-0.3261781725105466	dispersed_SSD	DISTAL
ANKZF1	TSHZ1	C2H2 ZF	107	1.2152753973904558	0.21534592455708232	0.19181169401836853	mixed	DISTAL
ANKZF1	TSHZ2	C2H2 ZF	178	1.0256830258806595	0.036998270126101095	-0.06245677867809719	mixed	DISTAL
ANKZF1	TSHZ3	C2H2 ZF	98	0.8695984713189481	-0.1304171446060536	-0.17603533009635922	mixed	DISTAL
ANKZF1	VEZF1	C2H2 ZF	78	1.0054778200352679	0.010157147538632134	-0.0724533986560768	dispersed_SSD	DISTAL
ANKZF1	WIZ	C2H2 ZF	125	1.0269955114334752	0.027671881681967707	-0.015666448214018542	mixed	DISTAL
ANKZF1	WT1	C2H2 ZF	75	1.0358260509446204	0.05461936806746202	0.02592006786062644	dispersed_SSD	DISTAL
ANKZF1	ZBTB1	C2H2 ZF	74	1.036593735602711	0.1933182364481896	0.14863379685301512	mixed	DISTAL
ANKZF1	ZBTB10	C2H2 ZF	93	1.3030274468344891	0.3115636726116559	0.16951337425579893	mixed	DISTAL
ANKZF1	ZBTB11	C2H2 ZF	81	0.9310669819796547	-0.13760322545433404	-0.04492163668487464	dispersed_SSD	DISTAL
ANKZF1	ZBTB14	C2H2 ZF	83	0.9599194697890241	-0.059408775710621906	0.011246043847549817	dispersed_SSD	DISTAL
ANKZF1	ZBTB16	C2H2 ZF	108	1.0163480820465154	0.01745326613868148	-0.003471688713131953	dispersed_SSD	DISTAL
ANKZF1	ZBTB17	C2H2 ZF	88	1.1726076204537683	0.18462905676852634	-0.006188711815326685	dispersed_SSD	DISTAL
ANKZF1	ZBTB18	C2H2 ZF	119	1.0487539479228662	0.049934818000117585	0.0792238868398875	dispersed_SSD	DISTAL
ANKZF1	ZBTB20	C2H2 ZF	102	1.3830081698088637	0.3833037242946248	0.3044424424210035	dispersed_SSD	DISTAL
ANKZF1	ZBTB21	C2H2 ZF	77	0.8235498862122284	-0.28280461249315225	-0.23141692509244532	dispersed_SSD	DISTAL
ANKZF1	ZBTB22	C2H2 ZF	87	1.0385779179441048	0.04482436735197854	0.011521353448345676	dispersed_SSD	DISTAL
ANKZF1	ZBTB25	C2H2 ZF	77	1.1904862401345253	0.2862060098115228	0.2508707279536109	mixed	DISTAL
ANKZF1	ZBTB26	C2H2 ZF	78	1.0400876277149884	0.10661257719116721	0.13731010188620194	mixed	DISTAL
ANKZF1	ZBTB3	C2H2 ZF	79	1.0300274983656112	0.05347862012704467	0.04962290510139764	dispersed_SSD	DISTAL
ANKZF1	ZBTB32	C2H2 ZF	109	0.9656012976777962	-0.035486795830509996	-0.06630444182690187	dispersed_SSD	DISTAL
ANKZF1	ZBTB33	C2H2 ZF	77	0.8572012880393326	-0.2712024694703813	-0.12321310302672271	dispersed_SSD	DISTAL
ANKZF1	ZBTB34	C2H2 ZF	76	0.9996442350533604	-0.0007571026256227501	-0.0546932270804475	mixed	DISTAL
