gene	dup_class4	provenance	arrangement	TF_subfamily	cluster_id	breadth_CD14_Mono	breadth_CD16_Mono	breadth_Mono	breadth_cDC	breadth_pDC	breadth_Granulocyte	breadth_B_cell	breadth_Naive_B_cell	breadth_Intermediate_B_cell	breadth_Plasmablast	breadth_CD4_T_cell	breadth_CD4_Naive_T_cell	breadth_CD4_Memory_T_cell	breadth_Treg	breadth_CD8_T_cell	breadth_CD8_Naive_T_cell	breadth_CD8_Memory_T_cell	breadth_MAIT	breadth_NKT	breadth_NK	breadth_NK_CD56hi	breadth_NK_CD56low	breadth_ILC	breadth_HSPC	total_events	n_response_celltypes	is_responder
TCFL5	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	True
TFAP4	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	True
TWIST2	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
USF3	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
BATF2	dispersed_SSD	SSD	dispersed	bZIP		4	1	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	4	True
BATF3	dispersed_SSD	SSD	dispersed	bZIP		12	4	11	10	0	0	1	0	1	0	1	1	2	2	2	2	0	2	0	0	3	0	0	2	56	15	True
CREBL2	dispersed_SSD	SSD	dispersed	bZIP		2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	True
CREBZF	dispersed_SSD	SSD	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
DDIT3	dispersed_SSD	SSD	dispersed	bZIP		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	2	True
NFIL3	dispersed_SSD	SSD	dispersed	bZIP		4	1	4	3	1	0	2	2	2	0	0	0	0	1	0	0	0	0	1	4	6	4	0	0	35	13	True
TEF	dispersed_SSD	SSD	dispersed	bZIP		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	True
XBP1	dispersed_SSD	SSD	dispersed	bZIP		1	0	0	1	0	0	2	3	1	0	2	2	2	1	4	2	3	0	2	1	0	2	0	0	29	15	True
MTERF1	dispersed_SSD	SSD	dispersed	mTERF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MTERF2	dispersed_SSD	SSD	dispersed	mTERF		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	True
MTERF3	dispersed_SSD	SSD	dispersed	mTERF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MTERF4	dispersed_SSD	SSD	dispersed	mTERF		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	4	3	True
TFAP2A	dispersed_ohnolog	ohnolog	dispersed	AP-2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TFAP2C	dispersed_ohnolog	ohnolog	dispersed	AP-2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TFAP2E	dispersed_ohnolog	ohnolog	dispersed	AP-2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ARID3A	dispersed_ohnolog	ohnolog	dispersed	ARID/BRIGHT		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	True
ARID3B	dispersed_ohnolog	ohnolog	dispersed	ARID/BRIGHT		2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	4	True
ARID5A	dispersed_ohnolog	ohnolog	dispersed	ARID/BRIGHT		3	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	12	6	True
ARID5B	dispersed_ohnolog	ohnolog	dispersed	ARID/BRIGHT		4	0	4	0	6	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	1	4	0	1	24	9	True
CBX2	dispersed_ohnolog	ohnolog	dispersed	AT hook		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PHF20	dispersed_ohnolog	ohnolog	dispersed	AT hook		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SCML4	dispersed_ohnolog	ohnolog	dispersed	AT hook		6	0	6	0	3	0	1	1	0	0	0	0	1	2	0	0	1	1	0	2	4	0	0	2	30	12	True
SRCAP	dispersed_ohnolog	ohnolog	dispersed	AT hook		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SGSM2	dispersed_ohnolog	ohnolog	dispersed	BED ZF		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	True
ZBED1	dispersed_ohnolog	ohnolog	dispersed	BED ZF		2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	True
ZBED4	dispersed_ohnolog	ohnolog	dispersed	BED ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
BCL11A	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	True
BCL11B	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		6	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	17	5	True
BNC1	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
BNC2	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	2	0	1	14	7	True
CTCF	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
CTCFL	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
DPF1	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
DPF3	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	4	2	True
DZIP1	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
EGR1	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		18	5	19	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	46	6	True
EGR2	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		9	5	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	27	5	True
EGR3	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	True
FEZF1	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FEZF2	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GFI1	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	8	8	True
GFI1B	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GLIS1	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GLIS3	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		7	12	7	1	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	34	6	True
GTF3A	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HIVEP1	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	True
HIVEP2	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	True
HIVEP3	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		5	2	4	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	6	True
IKZF1	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
IKZF2	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		4	0	4	1	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	14	8	True
IKZF3	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	18	5	True
IKZF4	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	2	0	2	0	0	0	0	0	0	9	7	True
INSM1	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	True
INSM2	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
KLF1	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	True
KLF10	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	1	0	5	0	0	2	2	0	0	0	0	2	1	1	0	1	3	2	1	3	1	0	0	25	13	True
KLF11	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	True
KLF13	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
KLF14	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
KLF16	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
KLF3	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	1	0	0	5	4	True
KLF4	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		1	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	True
KLF6	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		2	2	2	1	0	0	0	1	0	0	1	2	0	0	0	2	0	1	0	0	0	0	0	1	15	10	True
KLF7	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	0	12	6	True
KLF8	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
KLF9	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	3	True
L3MBTL1	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
L3MBTL3	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	5	4	True
L3MBTL4	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	True
MECOM	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	2	True
MYT1	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MYT1L	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
OSR1	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
OSR2	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PRDM1	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	2	0	0	0	0	1	0	2	1	1	0	0	0	0	0	0	0	2	0	0	0	9	6	True
PRDM10	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PRDM16	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	True
PRDM4	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SALL1	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SALL2	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SALL3	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SLC2A4RG	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	True
SNAI1	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SNAI2	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SNAI3	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	True
SP3	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SP9	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ST18	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		10	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	22	4	True
TSHZ1	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		3	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	13	6	True
YY1	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
YY2	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZBTB10	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	8	3	True
ZBTB2	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZBTB44	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	True
ZBTB46	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		3	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	12	5	True
ZBTB49	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZBTB5	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZFP2	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZFP3	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZFP42	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZFPM2	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		2	0	2	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	True
ZIC3	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZNF142	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZNF143	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZNF280C	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZNF280D	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZNF296	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZNF362	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	True
ZNF384	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZNF385B	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZNF385D	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	1	True
ZNF395	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		10	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	3	True
ZNF423	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZNF462	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	2	True
ZNF503	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZNF513	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	5	3	True
ZNF521	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	11	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	2	True
ZNF532	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	4	True
ZNF572	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZNF592	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZNF608	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	True
ZNF609	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	True
ZNF623	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZNF629	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZNF683	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	4	2	True
ZNF687	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZNF70	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZNF703	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZNF704	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		2	1	2	6	0	1	0	0	0	0	0	0	5	0	0	0	0	1	0	0	4	0	0	4	26	9	True
ZNF71	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZNF76	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZNF774	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZNF831	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		4	0	3	1	2	0	1	1	0	0	1	0	1	0	0	1	0	2	0	2	1	2	0	1	23	14	True
ZSCAN2	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	True
ZXDA	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZXDB	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZXDC	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZEB1	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF; Homeodomain		7	1	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	20	7	True
ZEB2	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF; Homeodomain		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	3	True
ZFHX3	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF; Homeodomain		3	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	16	5	True
ZFHX4	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF; Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TRERF1	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF; Myb/SANT		7	3	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	4	True
ZNF541	dispersed_ohnolog	ohnolog	dispersed	C2H2 ZF; Myb/SANT		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MBNL2	dispersed_ohnolog	ohnolog	dispersed	CCCH ZF		4	2	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	13	7	True
CAMTA1	dispersed_ohnolog	ohnolog	dispersed	CG-1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
CAMTA2	dispersed_ohnolog	ohnolog	dispersed	CG-1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
CUX1	dispersed_ohnolog	ohnolog	dispersed	CUT; Homeodomain		1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	True
