gene	disease	n_assoc	n_snps	n_studies	max_mlog	min_p	is_MHC	is_protein_coding
HLA-DMA	rheumatoid_arthritis	5	5	2	148.22184874961636	6.000000000000003e-149	True	True
FGFR3P1	rheumatoid_arthritis	5	4	3	32.39794000867204	4.000000000000001e-33	False	False
HLA-Z	rheumatoid_arthritis	5	4	4	31.522878745280337	3.000000000000001e-32	True	False
TOB2P1	rheumatoid_arthritis	5	5	2	16.096910013008056	8.000000000000003e-17	False	False
CEP43	rheumatoid_arthritis	5	5	1	23.522878745280337	3.000000000000001e-24	False	True
HCG18	rheumatoid_arthritis	5	5	1	19.69897000433602	2.0000000000000002e-20	False	False
TRAF1	rheumatoid_arthritis	4	4	4	13.397940008672036	4.0000000000000177e-14	False	True
TNPO3	rheumatoid_arthritis	4	3	4	38.0	1e-38	False	True
EXOC2	rheumatoid_arthritis	4	2	4	11.0	1e-11	False	True
ELMO1	rheumatoid_arthritis	4	4	2	8.522878745280337	3.0000000000000012e-09	False	True
CCR3	rheumatoid_arthritis	4	4	3	30.39794000867204	3.999999999999968e-31	False	True
RTKN2	rheumatoid_arthritis	4	4	4	10.0	1e-10	False	True
PRKCH	rheumatoid_arthritis	4	2	3	8.698970004336019	2e-09	False	True
DAP	rheumatoid_arthritis	4	1	4	10.69897000433602	1.999999999999992e-11	False	True
FLT3	rheumatoid_arthritis	4	3	4	10.154901959985745	6.999999999999973e-11	False	True
RAB5B	rheumatoid_arthritis	4	1	4	11.0	1e-11	False	True
OLFML3	rheumatoid_arthritis	4	4	1	51.30102999566398	4.999999999999999e-52	False	True
NFKBIL1	rheumatoid_arthritis	4	4	3	52.04575749056068	8.999999999999859e-53	False	True
HMGN4	rheumatoid_arthritis	4	3	4	10.522878745280336	3.0000000000000136e-11	False	True
ABT1	rheumatoid_arthritis	4	3	4	10.522878745280336	3.0000000000000136e-11	False	True
LTA	rheumatoid_arthritis	4	4	3	49.39794000867204	4.000000000000001e-50	False	True
TNF	rheumatoid_arthritis	4	4	4	49.39794000867204	4.000000000000001e-50	True	True
LINC01016	rheumatoid_arthritis	4	3	3	15.522878745280336	3.0000000000000132e-16	False	False
ZDHHC20P2	rheumatoid_arthritis	4	3	3	32.39794000867204	4.000000000000001e-33	False	False
PPP1R2P1	rheumatoid_arthritis	4	3	4	31.522878745280337	3.000000000000001e-32	False	False
ZSCAN9	rheumatoid_arthritis	4	4	2	16.096910013008056	8.000000000000003e-17	False	True
TPI1P2	rheumatoid_arthritis	4	4	1	13.397940008672036	4.0000000000000177e-14	False	False
CYCSP20	rheumatoid_arthritis	4	4	1	13.397940008672036	4.0000000000000177e-14	False	False
UBQLN1P1	rheumatoid_arthritis	4	4	2	29.22184874961636	5.999999999999954e-30	False	False
RPL3P2	rheumatoid_arthritis	4	4	1	71.69897000433602	2.0000000000000002e-72	False	False
ATF6B	rheumatoid_arthritis	4	3	2	14.522878745280336	3.0000000000000132e-15	False	True
MICA-AS1	rheumatoid_arthritis	3	3	3	12.69897000433602	1.999999999999992e-13	False	False
RNU6-376P	rheumatoid_arthritis	3	1	3	12.0	1e-12	False	False
CCR2	rheumatoid_arthritis	3	2	3	14.397940008672036	4.000000000000018e-15	False	True
VDAC1	rheumatoid_arthritis	3	3	3	9.221848749616356	6.000000000000003e-10	False	True
TCF7	rheumatoid_arthritis	3	3	3	9.221848749616356	6.000000000000003e-10	False	True
PADI2	rheumatoid_arthritis	3	3	3	13.0	1e-13	False	True
SUOX	rheumatoid_arthritis	3	1	2	10.0	1e-10	False	True
VDAC1P9	rheumatoid_arthritis	3	2	3	12.221848749616356	6.000000000000003e-13	False	False
NAB1	rheumatoid_arthritis	3	3	3	11.69897000433602	1.9999999999999923e-12	False	True
DNASE1L3	rheumatoid_arthritis	3	1	3	8.301029995663981	4.999999999999999e-09	False	True
RN7SL335P	rheumatoid_arthritis	3	2	3	8.221848749616356	6.000000000000003e-09	False	False
BLTP1	rheumatoid_arthritis	3	2	3	8.221848749616356	6.000000000000003e-09	False	True
JAZF1	rheumatoid_arthritis	3	2	2	8.522878745280337	3.0000000000000012e-09	False	True
ARAP1	rheumatoid_arthritis	3	1	3	10.0	1e-10	False	True
ERBB3	rheumatoid_arthritis	3	3	3	22.69897000433602	2.0000000000000002e-23	False	True
C20orf181	rheumatoid_arthritis	3	2	3	9.522878745280336	3.0000000000000134e-10	False	False
ABHD16B	rheumatoid_arthritis	3	2	3	9.522878745280336	3.0000000000000134e-10	False	True
ICOSLG	rheumatoid_arthritis	3	2	2	9.397940008672036	4.000000000000017e-10	False	True
PLCL1	rheumatoid_arthritis	3	2	3	9.69897000433602	1.999999999999992e-10	False	True
ACOXL	rheumatoid_arthritis	3	2	2	8.045757490560675	9.000000000000006e-09	False	True
LINC02621	rheumatoid_arthritis	3	3	3	10.0	1e-10	False	False
LEF1	rheumatoid_arthritis	3	1	3	13.397940008672036	4.0000000000000177e-14	False	True
IKZF1	rheumatoid_arthritis	3	1	3	11.397940008672036	4.000000000000018e-12	False	True
RNU1-150P	rheumatoid_arthritis	3	2	3	14.397940008672036	4.000000000000018e-15	False	False
TTC33	rheumatoid_arthritis	3	2	3	14.397940008672036	4.000000000000018e-15	False	True
ZNF629	rheumatoid_arthritis	3	1	3	8.522878745280337	3.0000000000000012e-09	False	True
TPM3P4	rheumatoid_arthritis	3	1	3	8.397940008672037	4.000000000000001e-09	False	False
NHP2P2	rheumatoid_arthritis	3	1	3	8.397940008672037	4.000000000000001e-09	False	False
RN7SL332P	rheumatoid_arthritis	3	1	3	7.698970004336019	2.0000000000000004e-08	False	False
JARID2-DT	rheumatoid_arthritis	3	1	3	7.698970004336019	2.0000000000000004e-08	False	False
TMEM258	rheumatoid_arthritis	3	1	3	8.698970004336019	2e-09	False	True
MYRF	rheumatoid_arthritis	3	1	3	8.698970004336019	2e-09	False	True
OS9	rheumatoid_arthritis	3	1	3	8.0	1e-08	False	True
PSTPIP1	rheumatoid_arthritis	3	1	3	10.69897000433602	1.999999999999992e-11	False	True
MARK2P14	rheumatoid_arthritis	3	1	3	8.698970004336019	2e-09	False	False
RN7SL147P	rheumatoid_arthritis	3	1	3	8.698970004336019	2e-09	False	False
TTC34	rheumatoid_arthritis	3	2	3	15.522878745280336	3.0000000000000132e-16	False	True
PBX2	rheumatoid_arthritis	3	3	1	93.0	1e-93	False	True
ITPR3	rheumatoid_arthritis	3	2	3	36.0	1e-36	False	True
IKZF3	rheumatoid_arthritis	3	2	3	17.522878745280337	3.000000000000001e-18	False	True
IFNAR2	rheumatoid_arthritis	3	1	3	28.0	1e-28	False	True
IFNAR2-IL10RB	rheumatoid_arthritis	3	1	3	28.0	1e-28	False	False
IL10	rheumatoid_arthritis	3	2	3	14.30102999566398	5.00000000000002e-15	False	True
HCG24	rheumatoid_arthritis	3	2	3	132.30102999566398	4.999999999999999e-133	False	False
HLA-DMB	rheumatoid_arthritis	3	3	3	15.0	1e-15	True	True
HSPA1L	rheumatoid_arthritis	3	3	2	22.154901959985743	7.000000000000001e-23	False	True
HLA-DRB6	rheumatoid_arthritis	3	2	1	35.30102999566398	4.9999999999999994e-36	True	False
FKBPL	rheumatoid_arthritis	3	3	3	22.522878745280337	3.000000000000001e-23	False	True
LINC00243	rheumatoid_arthritis	3	3	3	19.22184874961636	5.999999999999954e-20	False	False
GABBR1	rheumatoid_arthritis	3	3	2	26.096910013008056	8.000000000000003e-27	False	True
BTN3A1	rheumatoid_arthritis	3	3	2	21.39794000867204	3.999999999999968e-22	False	True
PGBD1	rheumatoid_arthritis	3	3	1	20.096910013008056	8.000000000000004e-21	False	True
TMPOP1	rheumatoid_arthritis	3	3	1	11.69897000433602	1.9999999999999923e-12	False	False
TRIM26	rheumatoid_arthritis	3	3	1	11.397940008672036	4.000000000000018e-12	False	True
OR2W1-AS1	rheumatoid_arthritis	3	3	1	14.0	1e-14	False	False
TAP1	rheumatoid_arthritis	3	3	2	43.15490195998574	7.000000000000002e-44	False	True
MUC22	rheumatoid_arthritis	3	3	3	22.69897000433602	2.0000000000000002e-23	False	True
OR2I1	rheumatoid_arthritis	3	3	1	9.69897000433602	1.999999999999992e-10	False	True
GPANK1	rheumatoid_arthritis	3	3	2	51.52287874528034	3.000000000000001e-52	False	True
LINC02570	rheumatoid_arthritis	3	2	2	16.0	1e-16	False	False
DPP4	rheumatoid_arthritis	2	1	1	20.69897000433602	2.0000000000000002e-21	False	True
CDK5RAP2	rheumatoid_arthritis	2	1	1	16.0	1e-16	False	True
TMEM187	rheumatoid_arthritis	2	1	2	12.0	1e-12	False	True
VPS37C	rheumatoid_arthritis	2	2	2	7.698970004336019	2.0000000000000004e-08	False	True
RCAN1	rheumatoid_arthritis	2	2	2	8.0	1e-08	False	True
ICAM3	rheumatoid_arthritis	2	2	2	10.522878745280336	3.0000000000000136e-11	False	True
BOLL	rheumatoid_arthritis	2	2	2	9.69897000433602	1.999999999999992e-10	False	True
IQGAP1	rheumatoid_arthritis	2	2	2	9.69897000433602	1.999999999999992e-10	False	True
ILF3	rheumatoid_arthritis	2	1	2	9.045757490560677	8.99999999999997e-10	False	True
ETV7-AS1	rheumatoid_arthritis	2	1	1	8.698970004336019	2e-09	False	False
CDK12	rheumatoid_arthritis	2	1	2	8.0	1e-08	False	True
NEUROD2	rheumatoid_arthritis	2	1	2	8.0	1e-08	False	True
NCF2	rheumatoid_arthritis	2	1	2	14.397940008672036	4.000000000000018e-15	False	True
SMG7	rheumatoid_arthritis	2	1	2	14.397940008672036	4.000000000000018e-15	False	True
TNIP1	rheumatoid_arthritis	2	2	2	11.0	1e-11	False	True
HECTD4	rheumatoid_arthritis	2	2	2	106.52287874528034	3.000000000000001e-107	False	True
NONOP2	rheumatoid_arthritis	2	2	2	11.69897000433602	1.9999999999999923e-12	False	False
RNU6-474P	rheumatoid_arthritis	2	1	2	13.397940008672036	4.0000000000000177e-14	False	False
VANGL2	rheumatoid_arthritis	2	2	2	12.0	1e-12	False	True
SLAMF6	rheumatoid_arthritis	2	2	2	12.0	1e-12	False	True
PDC-AS1	rheumatoid_arthritis	2	2	2	7.698970004336019	2.0000000000000004e-08	False	False
PTGS2	rheumatoid_arthritis	2	2	2	7.698970004336019	2.0000000000000004e-08	False	True
PRKCQ	rheumatoid_arthritis	2	2	2	13.221848749616356	6.000000000000003e-14	False	True
SWAP70	rheumatoid_arthritis	2	2	2	9.522878745280336	3.0000000000000134e-10	False	True
GTF2IRD1	rheumatoid_arthritis	2	1	2	20.0	1e-20	False	True
GTF2I-AS1	rheumatoid_arthritis	2	1	2	20.0	1e-20	False	False
CXCL13	rheumatoid_arthritis	2	1	2	8.698970004336019	2e-09	False	True
LINC02098	rheumatoid_arthritis	2	2	2	8.522878745280337	3.0000000000000012e-09	False	False
ZFP36L1	rheumatoid_arthritis	2	2	2	11.221848749616356	6.000000000000003e-12	False	True
IFNAR1	rheumatoid_arthritis	2	2	2	8.698970004336019	2e-09	False	True
P2RY10BP	rheumatoid_arthritis	2	2	2	11.221848749616356	6.000000000000003e-12	False	False
GPR174	rheumatoid_arthritis	2	2	2	11.221848749616356	6.000000000000003e-12	False	True
RBM17	rheumatoid_arthritis	2	2	2	10.69897000433602	1.999999999999992e-11	False	True
C5	rheumatoid_arthritis	2	2	2	12.221848749616356	6.000000000000003e-13	False	True
FLACC1	rheumatoid_arthritis	2	1	1	8.698970004336019	2e-09	False	True
TXNDC11-AS1	rheumatoid_arthritis	2	1	1	8.045757490560675	9.000000000000006e-09	False	False
MIR4328	rheumatoid_arthritis	2	1	2	8.397940008672037	4.000000000000001e-09	False	False
P2RY10	rheumatoid_arthritis	2	1	2	8.397940008672037	4.000000000000001e-09	False	True
PRRC2A	rheumatoid_arthritis	2	2	2	13.045757490560677	8.99999999999997e-14	False	True
TET3	rheumatoid_arthritis	2	1	2	10.0	1e-10	False	True
CASTOR3P	rheumatoid_arthritis	2	1	2	10.69897000433602	1.999999999999992e-11	False	False
SPDYE3	rheumatoid_arthritis	2	1	2	10.69897000433602	1.999999999999992e-11	False	True
FAM193A	rheumatoid_arthritis	2	1	2	9.69897000433602	1.999999999999992e-10	False	True
TPRG1	rheumatoid_arthritis	2	1	2	8.221848749616356	6.000000000000003e-09	False	True
TP63	rheumatoid_arthritis	2	1	2	8.221848749616356	6.000000000000003e-09	False	True
ARHGAP26	rheumatoid_arthritis	2	1	2	8.096910013008056	8.000000000000004e-09	False	True
DLGAP1	rheumatoid_arthritis	2	1	2	8.045757490560675	9.000000000000006e-09	False	True
GNG4	rheumatoid_arthritis	2	1	2	8.397940008672037	4.000000000000001e-09	False	True
RNU6-456P	rheumatoid_arthritis	2	1	2	9.69897000433602	1.999999999999992e-10	False	False
LINC01843	rheumatoid_arthritis	2	1	2	9.69897000433602	1.999999999999992e-10	False	False
CCN4	rheumatoid_arthritis	2	1	2	9.522878745280336	3.0000000000000134e-10	False	True
ZNF774	rheumatoid_arthritis	2	1	2	9.69897000433602	1.999999999999992e-10	False	True
HAPLN4	rheumatoid_arthritis	2	1	2	9.0	1e-09	False	True
PXT1	rheumatoid_arthritis	2	1	2	8.698970004336019	2e-09	False	True
CLNK	rheumatoid_arthritis	2	1	2	13.30102999566398	5.00000000000002e-14	False	True
PRDX5	rheumatoid_arthritis	2	1	2	11.0	1e-11	False	True
CCDC88B	rheumatoid_arthritis	2	1	2	11.0	1e-11	False	True
GFI1	rheumatoid_arthritis	2	1	2	8.0	1e-08	False	True
PCBP1-AS1	rheumatoid_arthritis	2	1	1	7.698970004336019	2.0000000000000004e-08	False	False
AHR	rheumatoid_arthritis	2	1	2	8.0	1e-08	False	True
FCGR2A	rheumatoid_arthritis	2	2	2	8.154901959985743	7.0000000000000015e-09	False	True
SFTA2	rheumatoid_arthritis	2	2	2	48.39794000867204	4.000000000000001e-49	False	True
AGER	rheumatoid_arthritis	2	2	1	57.0	1e-57	True	True
EFNA3	rheumatoid_arthritis	2	1	2	13.154901959985745	6.999999999999973e-14	False	True
UQCRC2P1	rheumatoid_arthritis	2	1	2	14.397940008672036	4.000000000000018e-15	False	False
XCR1	rheumatoid_arthritis	2	2	2	30.39794000867204	3.999999999999968e-31	False	True
ZSCAN23	rheumatoid_arthritis	2	1	2	10.397940008672036	4.000000000000017e-11	False	True
PSMB8-AS1	rheumatoid_arthritis	2	2	2	10.397940008672036	4.000000000000017e-11	False	False
TMEM50B	rheumatoid_arthritis	2	2	2	8.0	1e-08	False	True
PSMB8	rheumatoid_arthritis	2	2	2	190.52287874528037	2.999999999999805e-191	False	True
CCDC26	rheumatoid_arthritis	2	2	2	9.221848749616356	6.000000000000003e-10	False	False
SNAPC4	rheumatoid_arthritis	2	2	2	13.0	1e-13	False	True
RNF186-AS1	rheumatoid_arthritis	2	2	2	18.522878745280337	3.0000000000000014e-19	False	False
OTUD3	rheumatoid_arthritis	2	2	2	18.522878745280337	3.0000000000000014e-19	False	True
LINC01475	rheumatoid_arthritis	2	2	2	9.522878745280336	3.0000000000000134e-10	False	False
LINC02940	rheumatoid_arthritis	2	2	2	15.045757490560677	8.99999999999997e-16	False	False
RPL23AP12	rheumatoid_arthritis	2	2	2	15.045757490560677	8.99999999999997e-16	False	False
MSH5-SAPCD1	rheumatoid_arthritis	2	2	2	84.0	1e-84	False	False
MSH5	rheumatoid_arthritis	2	2	2	84.0	1e-84	False	True
C6orf15	rheumatoid_arthritis	2	2	1	54.52287874528034	3.0000000000000013e-55	False	True
POM121L2	rheumatoid_arthritis	2	2	1	13.69897000433602	1.999999999999992e-14	False	True
BRD2	rheumatoid_arthritis	2	2	2	32.15490195998574	7.000000000000001e-33	False	True
H4C8	rheumatoid_arthritis	2	2	2	16.69897000433602	2e-17	False	True
H3C9P	rheumatoid_arthritis	2	2	2	11.0	1e-11	False	False
LINC01012	rheumatoid_arthritis	2	2	2	15.045757490560677	8.99999999999997e-16	False	False
CDCA7P1	rheumatoid_arthritis	2	2	1	13.69897000433602	1.999999999999992e-14	False	False
RNU6-283P	rheumatoid_arthritis	2	2	2	14.69897000433602	1.9999999999999923e-15	False	False
TRIM31-AS1	rheumatoid_arthritis	2	2	2	9.397940008672036	4.000000000000017e-10	False	False
HLA-DPB2	rheumatoid_arthritis	2	2	2	20.096910013008056	8.000000000000004e-21	True	False
OR5V1	rheumatoid_arthritis	2	2	2	34.69897000433602	2.0000000000000003e-35	False	True
TAPBP	rheumatoid_arthritis	2	2	2	24.522878745280337	3.000000000000001e-25	False	True
CBLB	rheumatoid_arthritis	2	2	1	16.0	1e-16	False	True
SUCLA2P1	rheumatoid_arthritis	2	2	1	11.69897000433602	1.9999999999999923e-12	False	False
ZSCAN16-AS1	rheumatoid_arthritis	2	2	2	21.39794000867204	3.999999999999968e-22	False	False
WASF5P	rheumatoid_arthritis	2	2	1	27.0	1e-27	False	False
HCG20	rheumatoid_arthritis	2	2	1	18.154901959985743	7.000000000000001e-19	False	False
ZKSCAN8P2	rheumatoid_arthritis	2	2	2	29.045757490560675	9.000000000000006e-30	False	False
HCG22	rheumatoid_arthritis	2	2	2	22.69897000433602	2.0000000000000002e-23	False	False
PSORS1C3	rheumatoid_arthritis	2	2	2	30.39794000867204	3.999999999999968e-31	False	False
ZFP57	rheumatoid_arthritis	2	2	2	12.522878745280336	3.0000000000000135e-13	False	True
IFITM4P	rheumatoid_arthritis	2	2	1	11.045757490560677	8.99999999999997e-12	False	False
BAK1	rheumatoid_arthritis	2	2	2	9.522878745280336	3.0000000000000134e-10	False	True
ZSCAN26	rheumatoid_arthritis	2	2	1	20.096910013008056	8.000000000000004e-21	False	True
LRIG2	rheumatoid_arthritis	2	2	2	16.397940008672037	4.000000000000001e-17	False	True
PDZPH1P	rheumatoid_arthritis	2	2	1	10.522878745280336	3.0000000000000136e-11	False	False
C1orf141	rheumatoid_arthritis	2	2	2	42.30102999566398	4.999999999999999e-43	False	True
HLA-DPB1	rheumatoid_arthritis	2	2	1	89.0	1e-89	True	True
USP8P1	rheumatoid_arthritis	2	2	1	71.69897000433602	2.0000000000000002e-72	False	False
HIPK1	rheumatoid_arthritis	2	1	2	65.22184874961636	6.000000000000004e-66	False	True
RN7SKP186	rheumatoid_arthritis	2	1	2	10.0	1e-10	False	False
H2BC15	rheumatoid_arthritis	2	1	2	9.0	1e-09	False	True
MLN	rheumatoid_arthritis	2	1	2	8.698970004336019	2e-09	False	True
RPS18	rheumatoid_arthritis	2	1	2	8.522878745280337	3.0000000000000012e-09	False	True
SYNGAP1	rheumatoid_arthritis	2	1	2	11.69897000433602	1.9999999999999923e-12	False	True
WDR46	rheumatoid_arthritis	2	2	2	16.154901959985743	7.000000000000002e-17	False	True
BTN2A1	rheumatoid_arthritis	2	2	1	22.0	1e-22	False	True
LINC01898	rheumatoid_arthritis	1	1	1	7.698970004336019	2.0000000000000004e-08	False	False
LINC01893	rheumatoid_arthritis	1	1	1	7.698970004336019	2.0000000000000004e-08	False	False
RPS12P4	rheumatoid_arthritis	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
RNU1-61P	rheumatoid_arthritis	1	1	1	51.04575749056068	8.999999999999859e-52	False	False
RPL13P2	rheumatoid_arthritis	1	1	1	9.0	1e-09	False	False
WAKMAR2	rheumatoid_arthritis	1	1	1	18.69897000433602	2.0000000000000002e-19	False	False
CASP10	rheumatoid_arthritis	1	1	1	8.154901959985743	7.0000000000000015e-09	False	True
CELF2	rheumatoid_arthritis	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
FBXW8	rheumatoid_arthritis	1	1	1	8.301029995663981	4.999999999999999e-09	False	True
RNU6-21P	rheumatoid_arthritis	1	1	1	9.69897000433602	1.999999999999992e-10	False	False
DPPA3P11	rheumatoid_arthritis	1	1	1	9.69897000433602	1.999999999999992e-10	False	False
CCR5AS	rheumatoid_arthritis	1	1	1	7.522878745280337	3.000000000000001e-08	False	False
CARS1P2	rheumatoid_arthritis	1	1	1	9.154901959985745	6.999999999999973e-10	False	False
GPC5	rheumatoid_arthritis	1	1	1	8.522878745280337	3.0000000000000012e-09	False	True
RBFOX1	rheumatoid_arthritis	1	1	1	8.397940008672037	4.000000000000001e-09	False	True
GLS	rheumatoid_arthritis	1	1	1	10.154901959985745	6.999999999999973e-11	False	True
RPL6P8	rheumatoid_arthritis	1	1	1	8.0	1e-08	False	False
ARL14	rheumatoid_arthritis	1	1	1	8.0	1e-08	False	True
DGKQ	rheumatoid_arthritis	1	1	1	8.0	1e-08	False	True
MIR3142HG	rheumatoid_arthritis	1	1	1	11.30102999566398	5.00000000000002e-12	False	False
LIMK1	rheumatoid_arthritis	1	1	1	8.522878745280337	3.0000000000000012e-09	False	True
EIF4H	rheumatoid_arthritis	1	1	1	8.522878745280337	3.0000000000000012e-09	False	True
SCT	rheumatoid_arthritis	1	1	1	9.69897000433602	1.999999999999992e-10	False	True
DRD4	rheumatoid_arthritis	1	1	1	9.69897000433602	1.999999999999992e-10	False	True
PTPN11	rheumatoid_arthritis	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
PRR12	rheumatoid_arthritis	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
CCDC116	rheumatoid_arthritis	1	1	1	13.0	1e-13	False	True
SCAF4	rheumatoid_arthritis	1	1	1	8.397940008672037	4.000000000000001e-09	False	True
TPT1P1	rheumatoid_arthritis	1	1	1	8.397940008672037	4.000000000000001e-09	False	False
IRX1	rheumatoid_arthritis	1	1	1	8.0	1e-08	False	True
LINC02063	rheumatoid_arthritis	1	1	1	8.0	1e-08	False	False
MIR181A1HG	rheumatoid_arthritis	1	1	1	7.522878745280337	3.000000000000001e-08	False	False
LINC01934	rheumatoid_arthritis	1	1	1	8.221848749616356	6.000000000000003e-09	False	False
HTD2	rheumatoid_arthritis	1	1	1	8.0	1e-08	False	True
RPP14	rheumatoid_arthritis	1	1	1	8.0	1e-08	False	True
HPRT1P2	rheumatoid_arthritis	1	1	1	8.0	1e-08	False	False
RPL19P11	rheumatoid_arthritis	1	1	1	8.0	1e-08	False	False
SMTNL2	rheumatoid_arthritis	1	1	1	8.221848749616356	6.000000000000003e-09	False	True
RAVER2	rheumatoid_arthritis	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
RAVER1	rheumatoid_arthritis	1	1	1	14.397940008672036	4.000000000000018e-15	False	True
ANXA3	rheumatoid_arthritis	1	1	1	12.0	1e-12	False	True
B3GNT2	rheumatoid_arthritis	1	1	1	8.0	1e-08	False	True
RN7SL51P	rheumatoid_arthritis	1	1	1	8.0	1e-08	False	False
CSF2	rheumatoid_arthritis	1	1	1	9.522878745280336	3.0000000000000134e-10	False	True
P4HA2-AS1	rheumatoid_arthritis	1	1	1	9.522878745280336	3.0000000000000134e-10	False	False
PDE2A	rheumatoid_arthritis	1	1	1	9.221848749616356	6.000000000000003e-10	False	True
RN7SKP226	rheumatoid_arthritis	1	1	1	7.698970004336019	2.0000000000000004e-08	False	False
CD247	rheumatoid_arthritis	1	1	1	10.69897000433602	1.999999999999992e-11	False	True
PSMA4	rheumatoid_arthritis	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
APOM	rheumatoid_arthritis	1	1	1	9.522878745280336	3.0000000000000134e-10	False	True
GATA3-AS1	rheumatoid_arthritis	1	1	1	8.522878745280337	3.0000000000000012e-09	False	False
BAD	rheumatoid_arthritis	1	1	1	9.0	1e-09	False	True
GPR137	rheumatoid_arthritis	1	1	1	9.0	1e-09	False	True
TPCN2	rheumatoid_arthritis	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
DUSP22	rheumatoid_arthritis	1	1	1	10.045757490560677	8.99999999999997e-11	False	True
DGUOK-AS1	rheumatoid_arthritis	1	1	1	8.154901959985743	7.0000000000000015e-09	False	False
